match_id, batter                       , bowler                , batter_team_id, bowler_team_id, wicket_kind          , fielder,
2149, ML Hayden                    , JM Anderson           ,14,64, caught               , ['JWM Dalrymple'],
2149, AC Gilchrist                 , MS Panesar            ,14,64, bowled               , ,
2149, MEK Hussey                   , MS Panesar            ,14,64, stumped              , ['PA Nixon'],
2149, RT Ponting                   , PD Collingwood        ,14,64, caught               , ['J Lewis'],
2149, MJ Clarke                    , J Lewis               ,14,64, run out              ," ""['PA Nixon'"," 'PD Collingwood']"""
2149, EC Joyce                     , NW Bracken            ,64,14, caught               , ['MEK Hussey'],
2149, A Flintoff                   , SM Harwood            ,64,14, caught               , ['CL White'],
2149, KP Pietersen                 , NW Bracken            ,64,14, run out              , ['SM Harwood'],
2149, MP Vaughan                   , A Symonds             ,64,14, lbw                  , ,
2149, PD Collingwood               , BW Hilfenhaus         ,64,14, caught               , ['CL White'],
2149, IR Bell                      , BW Hilfenhaus         ,64,14, bowled               , ,
2149, JWM Dalrymple                , A Symonds             ,64,14, lbw                  , ,
2149, J Lewis                      , CL White              ,64,14, caught               , ['AC Gilchrist'],
2149, MS Panesar                   , SM Harwood            ,64,14, run out              ," ""['AC Gilchrist'"," 'SM Harwood']"""
2150, SP Fleming                   , MF Maharoof           ,24,4, bowled               , ,
2150, BB McCullum                  , M Muralitharan        ,24,4, caught               , ['WU Tharanga'],
2150, JEC Franklin                 , ST Jayasuriya         ,24,4, lbw                  , ,
2150, LRPL Taylor                  , M Muralitharan        ,24,4, lbw                  , ,
2150, JAH Marshall                 , ST Jayasuriya         ,24,4, caught               , ['LPC Silva'],
2150, NJ Astle                     , ST Jayasuriya         ,24,4, bowled               , ,
2150, PD McGlashan                 , LPC Silva             ,24,4, stumped              , ['KC Sangakkara'],
2150, SE Bond                      , WPUJC Vaas            ,24,4, bowled               , ,
2150, WU Tharanga                  , SE Bond               ,4,24, caught               , ['SP Fleming'],
2151, WU Tharanga                  , JEC Franklin          ,4,24, bowled               , ,
2151, DPMD Jayawardene             , JEC Franklin          ,4,24, caught               , ['JS Patel'],
2151, CK Kapugedera                , MJ Mason              ,4,24, caught               , ['JEC Franklin'],
2151, MS Atapattu                  , JEC Franklin          ,4,24, caught               , ['PG Fulton'],
2151, KC Sangakkara                , AR Adams              ,4,24, caught               , ['PD McGlashan'],
2151, TM Dilshan                   , AR Adams              ,4,24, run out              ," ""['PG Fulton'"," 'PD McGlashan']"""
2151, HMCM Bandara                 , MR Gillespie          ,4,24, caught               , ['LRPL Taylor'],
2151, LPC Silva                    , AR Adams              ,4,24, caught               , ['PD McGlashan'],
2151, CRD Fernando                 , NJ Astle              ,4,24, caught               , ['AR Adams'],
2151, SL Malinga                   , JS Patel              ,4,24, bowled               , ,
2151, SP Fleming                   , CRD Fernando          ,24,4, caught               , ['CK Kapugedera'],
2151, LRPL Taylor                  , TM Dilshan            ,24,4, run out              ," ""['HMCM Bandara'"," 'TM Dilshan']"""
2151, BB McCullum                  , TM Dilshan            ,24,4, run out              ," ""['CK Kapugedera'"," 'KC Sangakkara']"""
2151, PG Fulton                    , CRD Fernando          ,24,4, bowled               , ,
2151, PD McGlashan                 , CRD Fernando          ,24,4, caught               , ['TM Dilshan'],
2152, LE Bosman                    , Z Khan                ,10,47, caught               , ['SR Tendulkar'],
2152, HH Gibbs                     , AB Agarkar            ,10,47, caught               , ['SK Raina'],
2152, GC Smith                     , Z Khan                ,10,47, lbw                  , ,
2152, AB de Villiers               , AB Agarkar            ,10,47, caught               , ['MS Dhoni'],
2152, JM Kemp                      , SR Tendulkar          ,10,47, lbw                  , ,
2152, JA Morkel                    , S Sreesanth           ,10,47, caught               , ['D Mongia'],
2152, RJ Peterson                  , Harbhajan Singh       ,10,47, run out              ," ""['KD Karthik'"," 'Harbhajan Singh']"""
2152, JJ van der Wath              , Harbhajan Singh       ,10,47, caught               , ['SK Raina'],
2152, T Henderson                  , SR Tendulkar          ,10,47, run out              ," ""['MS Dhoni'"," 'SK Raina']"""
2152, SR Tendulkar                 , CK Langeveldt         ,47,10, bowled               , ,
2152, V Sehwag                     , CK Langeveldt         ,47,10, run out              ," ""['CK Langeveldt'"," 'AG Prince']"""
2152, MS Dhoni                     , CK Langeveldt         ,47,10, bowled               , ,
2152, D Mongia                     , RJ Peterson           ,47,10, caught               , ['CK Langeveldt'],
2153, CH Gayle                     , JM Anderson           ,28,64, bowled               , ,
2153, S Chanderpaul                , AD Mascarenhas        ,28,64, caught               , ['AN Cook'],
2153, DS Smith                     , AD Mascarenhas        ,28,64, caught               , ['MH Yardy'],
2153, DJ Bravo                     , MH Yardy              ,28,64, stumped              , ['MJ Prior'],
2153, D Ramdin                     , SCJ Broad             ,28,64, caught               , ['AD Mascarenhas'],
2153, MN Samuels                   , RJ Sidebottom         ,28,64, caught               , ['AD Mascarenhas'],
2153, DR Smith                     , RJ Sidebottom         ,28,64, run out              , ['RJ Sidebottom'],
2153, DJG Sammy                    , JM Anderson           ,28,64, bowled               , ,
2153, AN Cook                      , DR Smith              ,64,28, caught               , ['DJ Bravo'],
2153, MJ Prior                     , DR Smith              ,64,28, caught               , ['DBL Powell'],
2153, IJL Trott                    , DJG Sammy             ,64,28, bowled               , ,
2153, KP Pietersen                 , MN Samuels            ,64,28, run out              ," ""['DR Smith'"," 'MN Samuels']"""
2153, OA Shah                      , DR Smith              ,64,28, lbw                  , ,
2153, AD Mascarenhas               , DJG Sammy             ,64,28, caught               , ['RS Morton'],
2153, PD Collingwood               , DJ Bravo              ,64,28, run out              ," ""['DR Smith'"," 'D Ramdin']"""
2154, LMP Simmons                  , JM Anderson           ,28,64, caught               , ['SCJ Broad'],
2154, ACL Richards                 , SCJ Broad             ,28,64, lbw                  , ,
2154, CH Gayle                     , PD Collingwood        ,28,64, caught               , ['SCJ Broad'],
2154, MN Samuels                   , PD Collingwood        ,28,64, caught               , ['AD Mascarenhas'],
2154, D Ramdin                     , RJ Sidebottom         ,28,64, caught               , ['PD Collingwood'],
2154, RS Morton                    , RJ Sidebottom         ,28,64, caught and bowled    , ,
2154, DR Smith                     , RJ Sidebottom         ,28,64, run out              ," ""['KP Pietersen'"," 'MJ Prior']"""
2154, AN Cook                      , DBL Powell            ,64,28, bowled               , ,
2154, MJ Prior                     , R Rampaul             ,64,28, bowled               , ,
2154, IJL Trott                    , R Rampaul             ,64,28, caught               , ['D Ramdin'],
2154, KP Pietersen                 , DJG Sammy             ,64,28, caught and bowled    , ,
2154, PD Collingwood               , MN Samuels            ,64,28, stumped              , ['D Ramdin'],
2155, DS Smith                     , VD Philander          ,28,10, caught               , ['MV Boucher'],
2155, MN Samuels                   , SM Pollock            ,28,10, caught               , ['AB de Villiers'],
2155, CH Gayle                     , JJ van der Wath       ,28,10, caught               , ['MV Boucher'],
2155, DR Smith                     , M Morkel              ,28,10, caught               , ['HH Gibbs'],
2155, S Chanderpaul                , JJ van der Wath       ,28,10, caught               , ['MV Boucher'],
2155, RR Sarwan                    , VD Philander          ,28,10, caught               , ['AB de Villiers'],
2155, GC Smith                     , R Rampaul             ,10,28, caught               , ['CH Gayle'],
2155, AB de Villiers               , FH Edwards            ,10,28, caught               , ['D Ramdin'],
2156, MA Ouma                      , SE Bond               ,59,24, bowled               , ,
2156, T Mishra                     , SE Bond               ,59,24, caught               , ['JDP Oram'],
2156, DO Obuya                     , MR Gillespie          ,59,24, hit wicket           , ,
2156, SO Tikolo                    , MR Gillespie          ,59,24, lbw                  , ,
2156, TM Odoyo                     , CS Martin             ,59,24, caught               , ['LRPL Taylor'],
2156, NN Odhiambo                  , CS Martin             ,59,24, caught               , ['LRPL Taylor'],
2156, CO Obuya                     , DL Vettori            ,59,24, stumped              , ['BB McCullum'],
2156, AA Obanda                    , DL Vettori            ,59,24, bowled               , ,
2156, JK Kamande                   , MR Gillespie          ,59,24, bowled               , ,
2156, PJ Ongondo                   , MR Gillespie          ,59,24, bowled               , ,
2156, L Vincent                    , TM Odoyo              ,24,59, caught               , ['DO Obuya'],
2157, Imran Nazir                  , JAR Blain             ,80,49, caught               , ['GM Hamilton'],
2157, Salman Butt                  , JAR Blain             ,80,49, caught               , ['RM Haq'],
2157, Mohammad Hafeez              , CM Wright             ,80,49, caught and bowled    , ,
2157, Shoaib Malik                 , RM Haq                ,80,49, stumped              , ['CJO Smith'],
2157, Shahid Afridi                , CM Wright             ,80,49, caught               , ['RM Haq'],
2157, Younis Khan                  , RM Haq                ,80,49, caught               , ['DF Watts'],
2157, Misbah-ul-Haq                , CM Wright             ,80,49, bowled               , ,
2157, Kamran Akmal                 , JD Nel                ,80,49, caught               , ['DF Watts'],
2157, Yasir Arafat                 , JD Nel                ,80,49, bowled               , ,
2157, RR Watson                    , Umar Gul              ,49,80, caught               , ['Mohammad Hafeez'],
2157, NS Poonia                    , Umar Gul              ,49,80, bowled               , ,
2157, GM Hamilton                  , Shahid Afridi         ,49,80, caught               , ['Umar Gul'],
2157, NFI McCallum                 , Shahid Afridi         ,49,80, caught               , ['Mohammad Asif'],
2157, DF Watts                     , Mohammad Hafeez       ,49,80, caught               , ['Imran Nazir'],
2157, DR Brown                     , Shahid Afridi         ,49,80, caught               , ['Imran Nazir'],
2157, CJO Smith                    , Shahid Afridi         ,49,80, caught               , ['Yasir Arafat'],
2157, CM Wright                    , Umar Gul              ,49,80, bowled               , ,
2157, JAR Blain                    , Umar Gul              ,49,80, bowled               , ,
2157, RM Haq                       , Mohammad Asif         ,49,80, bowled               , ,
2158, ML Hayden                    , E Chigumbura          ,14,82, caught               , ['BRM Taylor'],
2158, AC Gilchrist                 , E Chigumbura          ,14,82, caught               , ['S Matsikenyeri'],
2158, RT Ponting                   , GB Brent              ,14,82, caught               , ['E Chigumbura'],
2158, MEK Hussey                   , CJ Chibhabha          ,14,82, run out              , ['V Sibanda'],
2158, A Symonds                    , H Masakadza           ,14,82, stumped              , ['BRM Taylor'],
2158, BJ Haddin                    , P Utseya              ,14,82, caught               , ['E Chigumbura'],
2158, B Lee                        , GB Brent              ,14,82, bowled               , ,
2158, MG Johnson                   , E Chigumbura          ,14,82, run out              ," ""['GB Brent'"," 'BRM Taylor']"""
2158, NW Bracken                   , E Chigumbura          ,14,82, caught               , ['V Sibanda'],
2158, V Sibanda                    , NW Bracken            ,82,14, caught               , ['AC Gilchrist'],
2158, CJ Chibhabha                 , SR Clark              ,82,14, caught               , ['AC Gilchrist'],
2158, T Taibu                      , MG Johnson            ,82,14, caught               , ['AC Gilchrist'],
2158, S Matsikenyeri               , SR Clark              ,82,14, caught               , ['AC Gilchrist'],
2158, H Masakadza                  , B Lee                 ,82,14, lbw                  , ,
2159, CH Gayle                     , Syed Rasel            ,28,66, caught               , ['Alok Kapali'],
2159, S Chanderpaul                , Abdur Razzak          ,28,66, caught               , ['Mashrafe Mortaza'],
2159, DS Smith                     , Abdur Razzak          ,28,66, bowled               , ,
2159, MN Samuels                   , Mohammad Ashraful     ,28,66, caught               , ['Shakib Al Hasan'],
2159, D Ramdin                     , Shakib Al Hasan       ,28,66, caught               , ['Mushfiqur Rahim'],
2159, RR Sarwan                    , Shakib Al Hasan       ,28,66, stumped              , ['Mushfiqur Rahim'],
2159, DJ Bravo                     , Shakib Al Hasan       ,28,66, stumped              , ['Mushfiqur Rahim'],
2159, DR Smith                     , Shakib Al Hasan       ,28,66, bowled               , ,
2159, Nazimuddin                   , R Rampaul             ,66,28, caught               , ['RR Sarwan'],
2159, Tamim Iqbal                  , R Rampaul             ,66,28, caught               , ['S Chanderpaul'],
2159, Mohammad Ashraful            , RR Sarwan             ,66,28, caught               , ['CH Gayle'],
2159, Shakib Al Hasan              , RR Sarwan             ,66,28, caught               , ['DBL Powell'],
2160, DL Maddy                     , E Chigumbura          ,64,82, caught               , ['S Matsikenyeri'],
2160, LJ Wright                    , E Chigumbura          ,64,82, caught               , ['BRM Taylor'],
2160, MJ Prior                     , T Mupariwa            ,64,82, caught               , ['CJ Chibhabha'],
2160, KP Pietersen                 , P Utseya              ,64,82, caught               , ['H Masakadza'],
2160, PD Collingwood               , CJ Chibhabha          ,64,82, run out              ," ""['V Sibanda'"," 'BRM Taylor']"""
2160, A Flintoff                   , CJ Chibhabha          ,64,82, bowled               , ,
2160, OA Shah                      , E Chigumbura          ,64,82, caught               , ['CJ Chibhabha'],
2160, AD Mascarenhas               , E Chigumbura          ,64,82, caught               , ['H Masakadza'],
2160, SCJ Broad                    , GB Brent              ,64,82, run out              ," ""['T Mupariwa'"," 'GB Brent']"""
2160, V Sibanda                    , AD Mascarenhas        ,82,64, caught               , ['DL Maddy'],
2160, T Taibu                      , AD Mascarenhas        ,82,64, bowled               , ,
2160, BRM Taylor                   , AD Mascarenhas        ,82,64, bowled               , ,
2160, S Matsikenyeri               , CP Schofield          ,82,64, caught               , ['A Flintoff'],
2160, CJ Chibhabha                 , CP Schofield          ,82,64, caught and bowled    , ,
2160, E Chigumbura                 , PD Collingwood        ,82,64, caught               , ['LJ Wright'],
2160, H Masakadza                  , SCJ Broad             ,82,64, caught               , ['LJ Wright'],
2161, WU Tharanga                  , TM Odoyo              ,4,59, bowled               , ,
2161, KC Sangakkara                , JK Kamande            ,4,59, bowled               , ,
2161, ST Jayasuriya                , NN Odhiambo           ,4,59, caught               , ['AO Suji'],
2161, LPC Silva                    , LN Onyango            ,4,59, run out              ," ""['CO Obuya'"," 'MA Ouma']"""
2161, DPMD Jayawardene             , JK Kamande            ,4,59, lbw                  , ,
2161, TM Dilshan                   , JK Kamande            ,4,59, bowled               , ,
2161, MA Ouma                      , WPUJC Vaas            ,59,4, lbw                  , ,
2161, NN Odhiambo                  , WPUJC Vaas            ,59,4, bowled               , ,
2161, T Mishra                     , ST Jayasuriya         ,59,4, stumped              , ['KC Sangakkara'],
2161, SO Tikolo                    , SL Malinga            ,59,4, caught               , ['DPMD Jayawardene'],
2161, CO Obuya                     , SL Malinga            ,59,4, caught and bowled    , ,
2161, DO Obuya                     , G Wijekoon            ,59,4, run out              ," ""['ST Jayasuriya'"," 'G Wijekoon']"""
2161, AA Obanda                    , TM Dilshan            ,59,4, stumped              , ['KC Sangakkara'],
2161, JK Kamande                   , G Wijekoon            ,59,4, lbw                  , ,
2161, PJ Ongondo                   , TM Dilshan            ,59,4, caught               , ['DPMD Jayawardene'],
2162, MJ Prior                     , MG Johnson            ,64,14, caught               , ['NW Bracken'],
2162, LJ Wright                    , MG Johnson            ,64,14, caught               , ['AC Gilchrist'],
2162, DL Maddy                     , SR Clark              ,64,14, caught               , ['MEK Hussey'],
2162, PD Collingwood               , B Lee                 ,64,14, lbw                  , ,
2162, KP Pietersen                 , NW Bracken            ,64,14, bowled               , ,
2162, A Flintoff                   , MG Johnson            ,64,14, caught               , ['SR Clark'],
2162, OA Shah                      , NW Bracken            ,64,14, caught               , ['MJ Clarke'],
2162, CP Schofield                 , SR Clark              ,64,14, caught               , ['AC Gilchrist'],
2162, AD Mascarenhas               , SR Clark              ,64,14, run out              , ['SR Clark'],
2162, SCJ Broad                    , NW Bracken            ,64,14, bowled               , ,
2162, AC Gilchrist                 , CP Schofield          ,14,64, caught               , ['A Flintoff'],
2162, RT Ponting                   , A Flintoff            ,14,64, caught and bowled    , ,
2163, G Gambhir                    , Mohammad Asif         ,47,80, caught and bowled    , ,
2163, V Sehwag                     , Mohammad Asif         ,47,80, bowled               , ,
2163, Yuvraj Singh                 , Mohammad Asif         ,47,80, caught               , ['Shoaib Malik'],
2163, KD Karthik                   , Mohammad Asif         ,47,80, bowled               , ,
2163, RV Uthappa                   , Sohail Tanvir         ,47,80, caught               , ['Kamran Akmal'],
2163, IK Pathan                    , Shahid Afridi         ,47,80, bowled               , ,
2163, Harbhajan Singh              , Shahid Afridi         ,47,80, bowled               , ,
2163, MS Dhoni                     , Yasir Arafat          ,47,80, caught               , ['Younis Khan'],
2163, AB Agarkar                   , Yasir Arafat          ,47,80, run out              , ['Kamran Akmal'],
2163, Imran Nazir                  , RP Singh              ,80,47, bowled               , ,
2163, Salman Butt                  , AB Agarkar            ,80,47, caught               , ['MS Dhoni'],
2163, Kamran Akmal                 , IK Pathan             ,80,47, run out              , ['Yuvraj Singh'],
2163, Younis Khan                  , IK Pathan             ,80,47, bowled               , ,
2163, Shoaib Malik                 , IK Pathan             ,80,47, caught               , ['Harbhajan Singh'],
2163, Shahid Afridi                , Harbhajan Singh       ,80,47, caught               , ['KD Karthik'],
2163, Misbah-ul-Haq                , S Sreesanth           ,80,47, run out              ," ""['RV Uthappa'"," 'S Sreesanth']"""
2164, BB McCullum                  , CRD Fernando          ,24,4, caught               , ['SL Malinga'],
2164, L Vincent                    , CRD Fernando          ,24,4, caught               , ['LPC Silva'],
2164, PG Fulton                    , G Wijekoon            ,24,4, caught               , ['SL Malinga'],
2164, SB Styris                    , ST Jayasuriya         ,24,4, lbw                  , ,
2164, CD McMillan                  , SL Malinga            ,24,4, run out              ," ""['LPC Silva'"," 'SL Malinga']"""
2164, LRPL Taylor                  , SL Malinga            ,24,4, caught               , ['KC Sangakkara'],
2164, DL Vettori                   , G Wijekoon            ,24,4, run out              ," ""['CRD Fernando'"," 'G Wijekoon']"""
2164, WU Tharanga                  , DL Vettori            ,4,24, caught               , ['CS Martin'],
2164, KC Sangakkara                , SB Styris             ,4,24, caught               , ['LRPL Taylor'],
2164, ST Jayasuriya                , DL Vettori            ,4,24, caught               , ['PG Fulton'],
2165, Nazimuddin                   , M Ntini               ,66,10, lbw                  , ,
2165, Tamim Iqbal                  , SM Pollock            ,66,10, caught               , ['GC Smith'],
2165, Mohammad Ashraful            , SM Pollock            ,66,10, caught               , ['GC Smith'],
2165, Aftab Ahmed                  , M Morkel              ,66,10, bowled               , ,
2165, Shakib Al Hasan              , JJ van der Wath       ,66,10, run out              , ['JP Duminy'],
2165, Mashrafe Mortaza             , VD Philander          ,66,10, caught               , ['JP Duminy'],
2165, Alok Kapali                  , M Morkel              ,66,10, caught               , ['AB de Villiers'],
2165, Farhad Reza                  , VD Philander          ,66,10, caught               , ['JM Kemp'],
2165, Mushfiqur Rahim              , JJ van der Wath       ,66,10, caught               , ['SM Pollock'],
2165, Syed Rasel                   , SM Pollock            ,66,10, bowled               , ,
2165, JP Duminy                    , Abdur Razzak          ,10,66, lbw                  , ,
2165, GC Smith                     , Shakib Al Hasan       ,10,66, caught               , ['Mushfiqur Rahim'],
2165, JA Morkel                    , Abdur Razzak          ,10,66, caught               , ['Farhad Reza'],
2166, L Vincent                    , RP Singh              ,24,47, caught               , ['KD Karthik'],
2166, PG Fulton                    , Harbhajan Singh       ,24,47, lbw                  , ,
2166, BB McCullum                  , Harbhajan Singh       ,24,47, caught               , ['G Gambhir'],
2166, LRPL Taylor                  , Yuvraj Singh          ,24,47, lbw                  , ,
2166, SB Styris                    , Harbhajan Singh       ,24,47, run out              , ['Yuvraj Singh'],
2166, JDP Oram                     , S Sreesanth           ,24,47, caught               , ['RP Singh'],
2166, DL Vettori                   , RP Singh              ,24,47, bowled               , ,
2166, SE Bond                      , RP Singh              ,24,47, run out              ," ""['MS Dhoni'"," 'RP Singh']"""
2166, CD McMillan                  , RP Singh              ,24,47, run out              , ['MS Dhoni'],
2166, JS Patel                     , RP Singh              ,24,47, run out              ," ""['MS Dhoni'"," 'RP Singh']"""
2166, V Sehwag                     , JDP Oram              ,47,24, caught               , ['SB Styris'],
2166, RV Uthappa                   , DL Vettori            ,47,24, caught and bowled    , ,
2166, G Gambhir                    , DL Vettori            ,47,24, caught               , ['BB McCullum'],
2166, Yuvraj Singh                 , JS Patel              ,47,24, caught               , ['LRPL Taylor'],
2166, MS Dhoni                     , SB Styris             ,47,24, run out              ," ""['DL Vettori'"," 'SB Styris']"""
2166, IK Pathan                    , DL Vettori            ,47,24, bowled               , ,
2166, KD Karthik                   , DL Vettori            ,47,24, caught               , ['SE Bond'],
2166, AB Agarkar                   , MR Gillespie          ,47,24, run out              , ['L Vincent'],
2166, Harbhajan Singh              , SE Bond               ,47,24, caught               , ['DL Vettori'],
2167, Nazimuddin                   , MG Johnson            ,66,14, caught               , ['RT Ponting'],
2167, Tamim Iqbal                  , MJ Clarke             ,66,14, caught               , ['RT Ponting'],
2167, Mohammad Ashraful            , SR Clark              ,66,14, caught               , ['A Symonds'],
2167, Shakib Al Hasan              , B Lee                 ,66,14, caught               , ['AC Gilchrist'],
2167, Mashrafe Mortaza             , B Lee                 ,66,14, bowled               , ,
2167, Alok Kapali                  , B Lee                 ,66,14, lbw                  , ,
2167, Aftab Ahmed                  , NW Bracken            ,66,14, caught               , ['BJ Hodge'],
2167, Farhad Reza                  , NW Bracken            ,66,14, caught               , ['MEK Hussey'],
2167, AC Gilchrist                 , Abdur Razzak          ,14,66, run out              ," ""['Tamim Iqbal'"," 'Mushfiqur Rahim']"""
2168, JP Duminy                    , SCJ Broad             ,10,64, caught               , ['MJ Prior'],
2168, GC Smith                     , SCJ Broad             ,10,64, caught               , ['AD Mascarenhas'],
2168, AB de Villiers               , A Flintoff            ,10,64, caught               , ['MJ Prior'],
2168, MV Boucher                   , CP Schofield          ,10,64, caught               , ['KP Pietersen'],
2168, SM Pollock                   , JM Anderson           ,10,64, caught               , ['MJ Prior'],
2168, JM Kemp                      , AD Mascarenhas        ,10,64, caught               , ['MJ Prior'],
2168, VD Philander                 , SCJ Broad             ,10,64, bowled               , ,
2168, JA Morkel                    , A Flintoff            ,10,64, caught               , ['JN Snape'],
2168, LJ Wright                    , SM Pollock            ,64,10, caught               , ['AB de Villiers'],
2168, KP Pietersen                 , SM Pollock            ,64,10, run out              , ['M Ntini'],
2168, PD Collingwood               , SM Pollock            ,64,10, caught               , ['JM Kemp'],
2168, MJ Prior                     , JA Morkel             ,64,10, caught               , ['VD Philander'],
2168, OA Shah                      , JA Morkel             ,64,10, bowled               , ,
2168, JN Snape                     , M Morkel              ,64,10, caught               , ['AB de Villiers'],
2168, A Flintoff                   , JJ van der Wath       ,64,10, bowled               , ,
2169, Imran Nazir                  , WPUJC Vaas            ,80,4, caught               , ['J Mubarak'],
2169, Salman Butt                  , CRD Fernando          ,80,4, bowled               , ,
2169, Mohammad Hafeez              , CRD Fernando          ,80,4, bowled               , ,
2169, Younis Khan                  , SL Malinga            ,80,4, caught               , ['TM Dilshan'],
2169, Shoaib Malik                 , SL Malinga            ,80,4, caught               , ['TM Dilshan'],
2169, Shahid Afridi                , SL Malinga            ,80,4, bowled               , ,
2169, WU Tharanga                  , Mohammad Asif         ,4,80, caught               , ['Umar Gul'],
2169, ST Jayasuriya                , Sohail Tanvir         ,4,80, bowled               , ,
2169, KC Sangakkara                , Mohammad Asif         ,4,80, bowled               , ,
2169, DPMD Jayawardene             , Shahid Afridi         ,4,80, caught               , ['Mohammad Hafeez'],
2169, LPC Silva                    , Shahid Afridi         ,4,80, bowled               , ,
2169, J Mubarak                    , Umar Gul              ,4,80, caught               , ['Shahid Afridi'],
2169, G Wijekoon                   , Shahid Afridi         ,4,80, caught               , ['Mohammad Hafeez'],
2169, TM Dilshan                   , Mohammad Hafeez       ,4,80, caught               , ['Younis Khan'],
2169, SL Malinga                   , Umar Gul              ,4,80, caught               , ['Younis Khan'],
2170, BB McCullum                  , JM Anderson           ,24,64, caught               , ['VS Solanki'],
2170, PG Fulton                    , A Flintoff            ,24,64, lbw                  , ,
2170, LRPL Taylor                  , JM Anderson           ,24,64, caught               , ['A Flintoff'],
2170, L Vincent                    , SCJ Broad             ,24,64, caught               , ['VS Solanki'],
2170, SB Styris                    , AD Mascarenhas        ,24,64, run out              , ['DL Maddy'],
2170, CD McMillan                  , DL Maddy              ,24,64, caught               , ['AD Mascarenhas'],
2170, JDP Oram                     , DL Maddy              ,24,64, bowled               , ,
2170, SE Bond                      , PD Collingwood        ,24,64, bowled               , ,
2170, MR Gillespie                 , SCJ Broad             ,24,64, run out              ," ""['JM Anderson'"," 'VS Solanki']"""
2170, VS Solanki                   , DL Vettori            ,64,24, caught               , ['L Vincent'],
2170, DL Maddy                     , CS Martin             ,64,24, run out              ," ""['CD McMillan'"," 'CS Martin']"""
2170, PD Collingwood               , CS Martin             ,64,24, caught               , ['CD McMillan'],
2170, KP Pietersen                 , DL Vettori            ,64,24, bowled               , ,
2170, A Flintoff                   , DL Vettori            ,64,24, run out              ," ""['L Vincent'"," 'DL Vettori']"""
2170, OA Shah                      , SE Bond               ,64,24, run out              ," ""['DL Vettori'"," 'BB McCullum']"""
2170, AD Mascarenhas               , SE Bond               ,64,24, caught               , ['JS Patel'],
2170, LJ Wright                    , SE Bond               ,64,24, caught               , ['JS Patel'],
2171, ML Hayden                    , Sohail Tanvir         ,14,80, caught               , ['Younis Khan'],
2171, AC Gilchrist                 , Sohail Tanvir         ,14,80, caught               , ['Mohammad Hafeez'],
2171, A Symonds                    , Shahid Afridi         ,14,80, bowled               , ,
2171, RT Ponting                   , Mohammad Hafeez       ,14,80, bowled               , ,
2171, MEK Hussey                   , Sohail Tanvir         ,14,80, caught               , ['Imran Nazir'],
2171, MJ Clarke                    , Umar Gul              ,14,80, run out              , ['Shahid Afridi'],
2171, BJ Hodge                     , Mohammad Asif         ,14,80, caught               , ['Younis Khan'],
2171, Imran Nazir                  , SR Clark              ,80,14, caught               , ['MG Johnson'],
2171, Mohammad Hafeez              , SR Clark              ,80,14, caught               , ['MJ Clarke'],
2171, Younis Khan                  , SR Clark              ,80,14, caught               , ['B Lee'],
2171, Salman Butt                  , MG Johnson            ,80,14, lbw                  , ,
2172, ST Jayasuriya                , Mashrafe Mortaza      ,4,66, caught               , ['Mahmudullah'],
2172, WU Tharanga                  , Syed Rasel            ,4,66, caught               , ['Mushfiqur Rahim'],
2172, KC Sangakkara                , Mahmudullah           ,4,66, bowled               , ,
2172, LPC Silva                    , Shakib Al Hasan       ,4,66, lbw                  , ,
2172, DPMD Jayawardene             , Abdur Razzak          ,4,66, bowled               , ,
2172, Nazimuddin                   , WPUJC Vaas            ,66,4, lbw                  , ,
2172, Tamim Iqbal                  , CRD Fernando          ,66,4, caught               , ['SL Malinga'],
2172, Aftab Ahmed                  , CRD Fernando          ,66,4, bowled               , ,
2172, Mohammad Ashraful            , WPUJC Vaas            ,66,4, caught               , ['TM Dilshan'],
2172, Nadif Chowdhury              , TM Dilshan            ,66,4, run out              ," ""['SL Malinga'"," 'TM Dilshan']"""
2172, Shakib Al Hasan              , MF Maharoof           ,66,4, bowled               , ,
2172, Mashrafe Mortaza             , SL Malinga            ,66,4, bowled               , ,
2172, Mushfiqur Rahim              , SL Malinga            ,66,4, run out              ," ""['MF Maharoof'"," 'KC Sangakkara']"""
2172, Mahmudullah                  , ST Jayasuriya         ,66,4, caught               , ['J Mubarak'],
2172, Abdur Razzak                 , ST Jayasuriya         ,66,4, caught               , ['KC Sangakkara'],
2173, BB McCullum                  , M Morkel              ,24,10, caught               , ['MV Boucher'],
2173, LRPL Taylor                  , M Morkel              ,24,10, caught               , ['MV Boucher'],
2173, L Vincent                    , JJ van der Wath       ,24,10, bowled               , ,
2173, SB Styris                    , JA Morkel             ,24,10, caught               , ['AB de Villiers'],
2173, JDP Oram                     , M Morkel              ,24,10, bowled               , ,
2173, NL McCullum                  , M Morkel              ,24,10, run out              ," ""['JJ van der Wath'"," 'MV Boucher']"""
2173, DL Vettori                   , JJ van der Wath       ,24,10, caught               , ['JA Morkel'],
2173, SE Bond                      , M Morkel              ,24,10, caught               , ['MV Boucher'],
2173, GC Smith                     , SE Bond               ,10,24, caught               , ['BB McCullum'],
2173, AB de Villiers               , MR Gillespie          ,10,24, caught               , ['BB McCullum'],
2173, HH Gibbs                     , CS Martin             ,10,24, caught               , ['JS Patel'],
2173, MV Boucher                   , MR Gillespie          ,10,24, caught               , ['BB McCullum'],
2174, V Sehwag                     , CT Tremlett           ,47,64, bowled               , ,
